#Time Ao_1 VAD_1 Ao_1 VAD_1 Ao_1 VAD_1 Ao_2 VAD_2 Ao_3 VAD_3 Ao_4 VAD_4 Ao_5 VAD_5 Ao_6 VAD_6 Ao_7 VAD_7 Ao_8 VAD_8 Ao_9 VAD_9 Ao_10 VAD_10 Ao_11 VAD_11 Ao_12 VAD_12 Ao_13 VAD_13 Ao_14 VAD_14 Ao_15 VAD_15 Ao_16 VAD_16 Ao_17 VAD_17 Ao_18 VAD_18 Ao_19 VAD_19 Ao_20 VAD_20 Ao_21 VAD_21 Ao_22 VAD_22 Ao_23 VAD_23 Ao_24 VAD_24 Ao_25 VAD_25 Ao_26 VAD_26 Ao_27 VAD_27 Ao_28 VAD_28 Ao_29 VAD_29 Ao_30 VAD_30 Ao_31 VAD_31 Ao_32 VAD_32 Ao_33 VAD_33 Ao_34 VAD_34 Ao_35 VAD_35 Ao_36 VAD_36 Ao_37 VAD_37 Ao_38 VAD_38 Ao_39 VAD_39 Ao_40 VAD_40 Ao_41 VAD_41 Ao_42 VAD_42 Ao_43 VAD_43 Ao_44 VAD_44 Ao_45 VAD_45 Ao_46 VAD_46 Ao_47 VAD_47 Ao_48 VAD_48 Ao_49 VAD_49 Ao_50 VAD_50 Ao_51 VAD_51 Ao_52 VAD_52 Ao_53 VAD_53 Ao_54 VAD_54 Ao_55 VAD_55 Ao_56 VAD_56 Ao_57 VAD_57 Ao_58 VAD_58 Ao_59 VAD_59 Ao_60 VAD_60
2.5153 160.3944 98.7227 160.3944 98.7227 160.3944 98.7227 63.17 94.9711 146.599 83.5144 26.2577 68.4306 -21.3374 65.1418 32.9713 45.4554 61.787 75.2704 12.6013 51.1796 121.5511 115.8849 70.9818 81.066 32.9442 47.6321 22.4134 67.3307 109.7613 93.1755 27.6464 63.0759 50.5466 85.9019 133.0227 101.0318 8.194 47.2852 146.6997 104.2404 100.8763 84.5636 -28.1306 64.1996 33.1583 46.338 22.3475 67.4099 111.0713 93.8603 28.3968 61.8705 50.8811 84.4802 132.5876 101.5588 7.8529 49.1288 146.5721 104.1839 100.3246 85.4637 -28.3398 65.1021 32.0754 51.1619 11.154 86.9213 113.0637 88.9881 25.6803 65.8827 49.7596 88.0724 142.5342 86.2252 8.6241 44.111 152.627 96.9607 94.3082 93.8772 -26.548 57.4006 161.1604 95.433 72.3527 89.8125 133.1476 82.0428 22.6276 62.4809 -21.2654 65.0772 31.407 65.101 56.5481 74.0667 11.7262 60.3766 124.1676 106.0947 71.1088 90.7552 33.3274 47.7804 16.7275 58.9297 119.3315 97.5845 32.9644 67.1875 51.336 86.6483 127.9995 99.1011 9.1099 47.3887 160.121 109.6199 101.037 84.6262 -27.2673 63.1521
2.5196 164.2338 97.0931 164.2338 97.0931 164.2338 97.0931 74.5081 97.1253 141.5072 82.1857 17.4257 67.1129 -21.7421 62.5669 36.7795 49.1107 53.2199 74.0471 17.7433 53.3409 132.7864 115.6602 62.7735 79.9468 37.5373 51.5625 11.7197 66.0563 119.6784 92.9912 19.3954 62.0045 53.2398 89.6681 137.3674 99.8227 11.4437 48.7327 143.2587 102.7694 91.5558 83.0876 -27.7409 61.1549 37.7491 50.3663 11.5697 66.1361 120.6909 93.5879 20.1098 60.7918 53.6253 88.396 136.9376 100.3439 11.0865 50.4988 143.3201 102.6796 91.0097 83.9935 -27.9393 62.0802 36.6968 54.9669 1.3958 85.4611 123.0381 88.8154 17.4878 64.8229 52.4305 91.8092 147.3967 84.9263 12.0274 45.6265 148.9901 95.5924 84.9308 92.4016 -26.2141 54.4405 164.8374 93.8274 75.9908 93.7129 128.4357 80.8432 14.4062 61.3955 -21.7797 62.6182 34.8877 68.451 48.3422 72.9476 15.6286 62.2121 136.204 106.0953 62.4057 89.5506 37.9235 51.7587 8.6307 57.7964 130.2134 97.537 23.9701 65.9393 54.0171 90.4955 132.2949 97.9471 12.7341 49.0025 156.6453 107.9542 91.7007 83.1475 -26.7781 60.2256
2.5239 166.2887 95.3916 166.2887 95.3916 166.2887 95.3916 85.9725 98.4927 135.6328 80.8898 8.7 65.8104 -27.9754 60.212 40.2438 52.8939 44.6375 72.835 22.8347 55.9967 141.6765 114.8508 54.4946 78.8338 41.8678 55.6906 2.3436 64.8321 127.5762 92.2973 11.054 60.9483 55.8444 93.3422 140.1998 98.4836 14.8929 50.5095 138.986 101.3492 82.0558 81.6303 -28.3951 58.6619 42.0318 54.5767 2.1942 64.9127 128.2583 92.8478 11.6285 59.734 56.2085 92.2041 139.7952 99.0066 14.5134 52.1915 138.9774 101.2287 81.6003 82.5433 -28.6217 59.5909 40.9571 58.9868 -6.7324 84.0149 130.9199 88.1319 9.1134 63.7815 55.1363 95.4569 150.6006 83.4811 15.5971 47.4832 144.5716 94.2668 75.4985 90.9427 -26.8465 52.0105 166.7117 92.1575 83.9548 97.2232 123.0209 79.668 6.3924 60.3335 -27.9397 60.3677 38.2013 71.9302 40.2735 71.831 19.708 64.4189 145.8761 105.4084 53.7679 88.3521 42.2771 55.9323 1.0372 56.6958 138.9587 96.8944 14.9591 64.6991 56.6704 94.2461 134.8244 96.6644 16.515 50.9818 151.9633 106.3468 82.1523 81.6879 -27.4078 57.8221
2.5282 166.6359 93.6952 166.6359 93.6952 166.6359 93.6952 96.4032 99.2093 129.1046 79.6256 0.3992 64.5363 -27.2672 56.9013 43.4176 56.7356 36.0756 71.632 27.6962 59.0747 148.353 113.6476 46.1782 77.7276 45.8012 59.9711 -4.8301 63.5409 133.6127 91.2598 3.3218 59.9284 61.5308 96.8897 141.4715 97.1044 18.3496 52.6072 133.8838 99.9737 72.6511 80.1938 -27.8799 56.2768 46.0009 58.9504 -4.9331 63.6203 133.9641 91.8031 3.9481 58.716 61.6766 95.9012 141.1043 97.6318 18.0195 54.1994 133.9392 99.8248 72.0768 81.1157 -28.0949 57.2117 44.9465 63.1688 -12.3812 82.4545 136.9424 87.1052 1.4928 62.7715 60.7671 98.976 152.2016 81.9903 19.1459 49.6622 139.4199 92.9778 66.0606 89.5027 -26.3645 49.6745 167.1538 90.497 98.5465 100.3824 116.9821 78.5157 -0.742 59.2984 -27.2578 57.1989 41.5336 75.4876 31.9751 70.7218 23.7282 66.962 153.2118 104.2502 45.0381 87.1604 46.3173 60.2589 -4.9471 55.5814 145.5292 95.8426 6.102 63.4864 62.3569 97.8644 136.2917 95.3391 20.2728 53.3031 146.473 104.7921 72.7411 80.2494 -26.7177 55.5258
2.5324 165.5477 92.0479 165.5477 92.0479 165.5477 92.0479 105.3473 99.3898 121.9635 78.3859 -6.4662 63.2632 -27.8631 54.294 46.3342 60.5958 27.329 70.4386 32.3745 62.5081 153.2103 112.2069 37.9445 76.6248 49.5471 64.3339 -9.8405 62.0433 137.7196 90.017 -3.0736 58.9047 74.0883 100.0843 141.483 95.7363 21.8845 54.9928 128.0246 98.6333 63.166 78.7787 -27.1842 54.1771 49.6974 63.4094 -9.8408 62.1225 138.0225 90.579 -2.4853 57.6929 74.2133 99.2433 141.0838 96.2708 21.5351 56.4951 128.1249 98.4573 62.5807 79.7115 -27.3757 55.116 48.6728 67.4444 -15.8327 80.6228 141.1774 85.8728 -4.3924 61.734 73.1201 102.1552 152.4679 80.5131 22.5775 52.1163 133.4368 91.7163 56.5347 88.0817 -25.6546 47.6172 166.0708 88.8833 114.6381 102.6068 110.3636 77.384 -6.0924 58.2098 -27.8679 54.7059 44.8791 79.0776 23.7811 69.6165 27.6407 69.7853 158.511 102.7945 36.3848 85.9718 50.1001 64.6698 -8.8991 54.3414 150.1352 94.5403 -1.6447 62.3015 75.0783 101.1273 136.3546 94.0195 23.9945 55.9196 140.2211 103.276 63.2547 78.8326 -26.161 53.5017
2.5367 163.2854 90.4592 163.2854 90.4592 163.2854 90.4592 112.7517 99.169 114.2482 77.1661 -10.7669 61.8669 -27.4396 51.7871 49.0018 64.4306 18.6266 69.2482 36.8757 66.2052 155.8092 110.6512 29.8057 75.5292 52.9471 68.7309 -13.2849 60.3249 140.4846 88.6723 -7.4908 57.7612 88.7378 102.3032 140.4172 94.4135 25.3015 57.6181 121.4549 97.3226 53.6627 77.3796 -27.8974 52.3867 53.008 67.8998 -13.3009 60.4061 140.3838 89.2721 -6.98 56.5481 88.8574 101.5283 139.9973 94.9542 25.025 59.0303 121.6045 97.1212 53.0787 78.3244 -28.0966 53.3257 52.0549 71.7587 -18.2465 78.525 143.8119 84.5401 -8.4502 60.5495 87.5875 104.3762 151.5263 79.0841 26.0503 54.7969 126.7757 90.4799 47.0723 86.6753 -26.5221 45.8633 163.7628 87.3314 129.8491 103.5839 103.2223 76.2656 -9.609 56.9509 -27.6289 52.3066 48.303 82.6493 15.3394 68.5161 31.5168 72.8448 161.8894 101.1837 27.756 84.7896 53.4238 69.1154 -11.6 52.9319 153.1504 93.109 -7.2711 61.053 89.9216 103.3906 135.3579 92.7407 27.5333 58.7793 133.1457 101.7984 53.764 77.4332 -26.8121 51.7778
2.541 160.0416 88.9237 160.0416 88.9237 160.0416 88.9237 118.26 98.6725 106.1627 75.9557 -13.6174 60.2835 -26.7216 49.5586 51.5195 68.1804 9.8823 68.0711 41.402 70.1183 157.2637 109.0725 21.3835 74.4382 55.9439 73.1178 -15.8467 58.3781 141.6871 87.3059 -10.5397 56.4277 102.5867 103.6398 138.2225 93.141 28.7045 60.436 114.4882 96.038 44.151 75.9949 -32.3889 50.6116 55.9465 72.3784 -15.8977 58.4617 141.496 87.9564 -10.1664 55.2128 102.7472 102.8896 137.7725 93.6863 28.4221 61.7604 114.6505 95.8129 43.5619 76.9506 -32.5753 51.5554 55.0921 76.0721 -20.1614 76.1988 145.0138 83.1883 -11.3716 59.1616 101.3392 105.7318 149.5921 77.7152 29.5249 57.6639 119.5077 89.2645 37.7157 85.2834 -30.8325 44.1005 160.535 85.8335 142.963 103.5557 95.7591 75.1552 -12.1043 55.5082 -26.8026 50.1723 52.0299 86.1441 6.98 67.4412 35.4437 76.1082 163.5884 99.5278 18.8999 83.6153 56.523 73.5536 -13.594 51.3362 154.6119 91.6388 -10.9893 59.6332 104.0849 104.7543 133.2739 91.5109 31.1287 61.8442 125.6378 100.3557 44.2202 76.046 -31.0829 50.0756
2.5453 155.5697 87.4443 155.5697 87.4443 155.5697 87.4443 122.4167 97.9976 97.7668 74.7601 -15.5836 58.4865 -27.1431 47.6522 54.1803 71.8147 1.7065 66.9272 45.8217 74.21 156.988 107.5218 12.8454 73.3545 58.884 77.4296 -18.3578 56.2441 141.6756 85.9673 -12.8466 54.9112 115.1053 104.1532 135.0503 91.9186 32.1606 63.4144 106.6073 94.7776 34.7415 74.6255 -41.9925 48.1924 58.9379 76.7793 -18.4019 56.3281 141.2874 86.6712 -12.5641 53.697 115.2439 103.38 134.5946 92.4675 31.9331 64.6532 106.8003 94.5303 34.1289 75.5931 -42.1953 49.1511 58.0187 80.3133 -22.2677 73.6955 144.9539 81.864 -13.4587 57.5888 113.7099 106.2626 146.527 76.4028 32.9051 60.6864 111.7858 88.0638 28.3354 83.9086 -40.4416 41.7205 156.1791 84.3916 153.5458 102.7702 87.9449 74.0565 -14.0013 53.8884 -27.246 48.3361 57.1837 89.4872 -0.3099 66.3918 39.444 79.5608 163.6767 97.8913 10.0066 82.447 59.3481 77.9119 -15.458 49.5831 154.5705 90.1914 -13.5064 58.0093 116.7118 105.2729 130.2647 90.3291 34.6433 65.0795 117.1412 98.9425 34.8666 74.6746 -40.1415 47.7605
2.5496 150.4238 86.0203 150.4238 86.0203 150.4238 86.0203 125.2162 97.2285 89.1089 73.5752 -17.4581 56.5105 -31.1168 45.8195 59.763 75.3188 -4.6691 65.7733 49.643 78.4355 155.5973 106.0232 4.5421 72.2962 61.772 81.6293 -15.7121 53.8944 140.6295 84.6759 -14.6977 53.2376 125.54 104.0317 131.1658 90.7383 35.7971 66.5167 98.3289 93.5244 25.1878 73.2638 -55.6453 44.3889 61.6452 81.0655 -15.8271 53.9787 140.0841 85.4329 -14.5325 52.0276 125.6997 103.2091 130.6832 91.2904 35.6436 67.6708 98.5537 93.2564 24.6152 74.2446 -55.8384 45.3798 60.8703 84.4473 -19.5504 71.0265 143.7875 80.5869 -15.3362 55.8665 124.0096 106.1603 142.6774 75.143 36.2642 63.8252 103.4203 86.8678 18.8536 82.5424 -54.2008 37.9472 150.9473 83.0038 161.7013 101.467 79.9177 72.9643 -15.8607 52.131 -31.1909 46.5762 66.9366 92.5713 -5.7291 65.2804 43.488 83.1523 162.4752 96.3015 1.6091 81.3012 62.1431 82.1593 -13.391 47.6572 153.4262 88.7902 -15.544 56.1943 127.388 105.1407 126.4861 89.1875 38.1099 68.443 108.2651 97.5433 25.3233 73.3126 -53.1447 44.1391
2.5539 144.5676 84.6327 144.5676 84.6327 144.5676 84.6327 126.679 96.4188 80.3466 72.3954 -14.5564 54.3454 -40.2001 43.4158 69.2272 78.4904 -9.1512 64.4819 53.3571 82.6684 153.1801 104.5853 -2.3324 71.2472 64.8753 85.7094 -28.9658 52.2541 138.4239 83.4411 -16.7536 51.4357 133.8872 103.4446 126.5454 89.5938 39.8511 69.6774 89.6553 92.2897 15.7542 71.9132 -71.8609 39.95 64.7476 85.2302 -29.0245 52.3409 137.7067 84.2484 -16.6035 50.2261 134.2074 102.555 126.1307 90.1491 39.9471 70.7425 89.8856 92.0024 15.1448 72.9061 -72.0087 40.8419 64.4872 88.4676 -32.4406 69.1286 141.6334 79.366 -17.2723 54.0057 132.3843 105.596 138.1956 73.9291 40.2872 67.0279 94.6978 85.684 9.2921 81.1885 -70.5186 34.1525 145.1344 81.6525 167.6787 99.835 71.7439 71.8723 -13.4183 50.2198 -40.1225 44.2742 79.8294 94.9957 -9.5375 63.9849 48.0222 86.747 160.1853 94.7737 -4.8961 80.1418 65.2349 86.2857 -23.8802 46.3028 151.1257 87.4459 -17.7913 54.2196 135.9582 104.5365 122.0479 88.0808 42.0432 71.8766 98.9218 96.1681 15.8047 71.961 -68.3548 39.7252
2.5581 137.9889 83.2837 137.9889 83.2837 137.9889 83.2837 127.1625 95.6082 71.5356 71.2231 -26.768 52.8841 -53.9601 39.6598 82.8852 80.9734 -12.2046 62.979 56.6508 86.8946 149.5238 103.2033 -7.2963 70.1065 72.5593 89.5764 -26.1252 48.2213 135.3752 82.2604 -16.031 49.4592 140.3753 102.5468 121.3611 88.4743 45.3323 72.8309 80.7813 91.0568 6.3239 70.5954 -88.2044 35.955 71.9714 89.1798 -26.1561 48.3114 134.6612 83.1142 -15.8398 48.2402 140.7398 101.5821 120.8919 89.0319 45.7443 73.7968 81.0347 90.7511 5.713 71.597 -88.1074 36.7577 73.0816 92.2662 -29.5255 64.8546 138.5475 78.1969 -16.5515 51.9837 138.6822 104.7225 132.9591 72.7476 45.5735 70.2149 85.7908 84.4986 0.4172 79.8636 -86.9772 30.7372 138.5817 80.3366 171.7322 98.0346 63.612 70.7848 -24.4752 48.9366 -53.8284 40.6842 93.1846 96.5246 -12.2304 62.4694 52.7659 90.2996 156.7722 93.3064 -9.5683 78.8441 72.808 90.1976 -21.531 43.0401 147.7792 86.1561 -16.9669 52.0408 142.5843 103.6123 117.007 86.9952 47.046 75.3116 89.3339 94.797 6.382 70.6414 -83.7455 35.7526
2.5624 130.7703 81.9635 130.7703 81.9635 130.7703 81.9635 126.7676 94.8206 62.8247 70.0617 -23.9301 49.1534 -70.7993 35.6938 96.5043 82.539 -14.3667 61.2701 59.6192 91.0648 145.04 101.8707 -10.8043 68.7631 86.9663 92.8095 -26.7225 45.5896 131.6023 81.1243 -23.6786 47.8364 145.0369 101.4684 115.4825 87.3742 51.7023 75.8953 71.8786 89.8302 -1.6198 69.3102 -88.5062 32.3595 86.2853 92.5103 -26.6874 45.6826 130.8182 82.0215 -23.5112 46.6097 145.5194 100.4223 115.0178 87.9361 52.52 76.755 72.1052 89.5075 -2.4104 70.3172 -87.2055 33.0819 87.5963 95.3764 -29.9491 62.0142 134.7808 77.0725 -24.191 50.3243 143.3567 103.6631 127.0965 71.5942 51.4513 73.3284 76.8663 83.3149 -6.5144 78.5241 -101.429 27.6635 131.3897 79.0489 173.6721 96.1807 55.4917 69.7045 -21.9595 45.6585 -70.2876 36.6158 105.3388 97.305 -14.2397 60.7677 57.7299 93.7401 152.3541 91.8957 -12.9282 77.3038 87.2668 93.4815 -21.9071 40.8998 143.714 84.9141 -25.4484 50.2517 147.4499 102.5033 111.3324 85.9319 52.7831 78.6945 79.7232 93.4373 -1.8971 69.3536 -81.2741 32.1774
2.5667 122.9172 80.6682 122.9172 80.6682 122.9172 80.6682 125.5382 94.0679 53.9837 68.9108 -24.3447 46.7443 -88.3718 32.1244 108.835 83.2106 -16.2304 59.3921 62.667 95.1297 139.8755 100.5797 -13.2636 67.1918 102.5974 94.8494 -27.0639 43.0228 127.229 80.0267 -22.3287 44.922 147.9838 100.3047 109.0548 86.2921 57.4098 78.7142 62.918 88.6109 -7.6613 67.9467 -78.4885 29.1236 102.0048 94.6197 -27.074 43.1188 126.319 80.9655 -22.0983 43.6617 148.5813 99.1766 108.7215 86.8584 58.8178 79.4541 63.1395 88.2726 -8.2263 68.9605 -77.0427 29.7737 103.0791 97.3244 -30.3527 59.28 130.3464 75.9863 -22.8928 47.3839 146.3641 102.5157 120.6709 70.4638 57.9445 76.2347 67.8453 82.1353 -11.345 77.023 -98.5795 24.8972 123.5852 77.7858 174.0964 94.3536 47.2747 68.6315 -22.4306 43.5421 -87.5068 32.9542 115.6928 97.4482 -16.0403 58.9165 62.9366 97.0082 147.2925 90.5341 -15.2641 75.5109 103.0991 95.558 -22.2112 38.8177 138.8663 83.7148 -23.8988 47.0263 150.4132 101.3063 105.1037 84.8851 58.497 81.8701 70.1006 92.0886 -7.7149 67.9886 -71.2969 28.9596
2.571 114.6395 79.3866 114.6395 79.3866 114.6395 79.3866 123.4589 93.3471 45.2204 67.7574 -24.7094 44.4051 -104.261 28.912 119.595 83.1932 -18.3297 57.3659 68.1474 99.0569 134.026 99.3174 -15.3482 65.4358 117.5321 95.849 -26.385 40.6092 122.1358 78.9557 -22.6751 42.8236 149.5493 99.1258 102.2018 85.223 64.981 81.2714 53.9469 87.4013 -11.6003 66.3759 -64.947 26.2112 116.9332 95.6621 -26.4346 40.7073 121.2188 79.9343 -22.415 41.5421 150.2362 97.9187 101.6022 85.7944 65.3918 81.9032 54.229 87.0478 -12.041 67.3965 -63.6341 26.7963 117.7038 98.2657 -29.6441 56.7255 125.2165 74.9271 -23.2329 45.2616 147.8732 101.351 113.687 69.3521 64.9686 78.858 58.8232 80.9626 -14.4567 75.2571 -84.7243 22.4075 115.3584 76.5358 173.0391 92.5884 39.0027 67.5556 -22.7967 41.4866 -103.549 29.6588 124.2377 97.1223 -18.0529 56.9303 75.0275 100.0106 141.4668 89.207 -17.2188 73.528 118.1608 96.5788 -21.663 36.8614 133.4065 82.5435 -24.3295 44.701 152.0154 100.0957 98.5566 83.849 65.5361 84.7667 60.4627 90.7535 -11.6542 66.4146 -58.6991 26.0637
2.5753 106.0996 78.1214 106.0996 78.1214 106.0996 78.1214 120.7436 92.6537 36.2557 66.6144 -24.1163 42.196 -107.0729 26.0208 128.284 82.6583 -17.413 55.1712 82.0992 102.6287 127.5599 98.0837 -17.06 63.5305 130.6162 95.9825 -25.9507 38.4929 116.4489 77.9092 -22.7892 40.7882 149.8782 97.9725 94.7494 84.1538 76.2493 83.5016 44.9098 86.1988 -14.2822 64.5774 -51.5753 23.5901 130.1225 95.8112 -25.9931 38.594 115.5026 78.9237 -22.5067 39.4845 150.6541 96.6915 94.3321 84.7309 76.4321 84.0878 45.2375 85.8306 -14.6912 65.6077 -50.4718 24.1167 130.4559 98.3729 -29.289 54.4909 119.5062 73.8903 -23.3241 43.2164 148.2491 100.2118 106.3016 68.2473 76.4518 81.156 49.7913 79.7964 -16.7379 73.254 -68.3869 20.1667 106.8234 75.3027 170.9183 90.8989 30.6299 66.4874 -22.1644 39.5432 -100.4753 26.6929 130.948 96.4718 -17.2171 54.7895 88.9887 102.1538 135.0123 87.9132 -18.9847 71.3914 131.374 96.7164 -21.3241 35.1474 127.2611 81.3997 -24.4419 42.4457 152.39 98.9113 91.2692 82.8153 77.7262 87.3363 50.827 89.4294 -14.3394 64.6149 -46.4081 23.4573
2.5796 97.1704 76.8696 97.1704 76.8696 97.1704 76.8696 117.4229 91.975 27.0312 65.4752 -23.6346 40.2583 -93.1986 23.4187 135.0806 81.7688 -25.8038 53.3928 98.1718 105.084 120.4513 96.8725 -19.047 61.5139 141.4265 95.4558 -27.8077 36.6129 110.2493 76.8828 -22.0547 38.9221 149.1609 96.8655 87.0469 83.0891 88.0088 84.9875 36.0513 84.9982 -16.4631 62.5708 -39.5962 22.1872 141.0706 95.2777 -27.8269 36.7168 109.2722 77.9321 -21.7968 37.5969 149.9952 95.5163 86.5855 83.67 88.1088 85.5583 36.3452 84.6152 -16.8655 63.613 -38.8053 22.9602 140.9554 97.8488 -31.1417 52.5148 113.2776 72.8726 -22.6628 41.3337 147.57 99.1175 98.6177 67.1536 88.4703 82.6872 40.8278 78.6292 -18.6622 71.0572 -52.8716 18.15 97.9717 74.0823 167.5879 89.2827 21.9771 65.4273 -21.8253 37.8351 -86.6224 24.0236 135.9789 95.6172 -25.1286 53.0572 102.3638 103.5077 127.7954 86.6486 -21.0215 69.1534 142.3225 96.1833 -22.7977 33.6258 120.5636 80.2768 -23.7167 40.3776 151.7189 97.7744 83.7743 81.7855 90.5996 89.0596 41.3263 88.1094 -16.5181 62.6067 -35.6401 22.5647
2.5839 88.1535 75.624 88.1535 75.624 88.1535 75.624 113.5117 91.3015 17.486 64.3663 -24.9852 38.557 -76.1403 21.0768 139.9822 80.6668 -24.2886 50.1745 113.6154 106.5264 112.6686 95.6763 -17.8612 59.3645 149.9419 94.4602 -33.9601 34.5475 103.5145 75.8701 -22.0086 37.2984 147.5608 95.8092 79.0664 82.0262 98.9945 85.8478 27.0035 83.8113 -18.6948 60.4017 -29.9979 22.4834 149.8341 94.2637 -34.0012 34.6531 102.4993 76.953 -21.7577 35.9565 148.425 94.3971 78.5625 82.6125 99.0048 86.4228 27.3264 83.4136 -19.0062 61.4521 -29.4327 23.4145 149.1287 96.881 -37.2939 50.3629 106.5257 71.866 -22.5769 39.6983 145.8688 98.0742 90.6819 66.0682 99.733 83.5698 31.7055 77.4701 -20.7106 68.7071 -39.7857 16.3834 88.9728 72.8675 163.2587 87.7377 12.9783 64.4066 -23.0439 36.3358 -70.2214 21.6213 139.465 94.6573 -23.6716 49.9355 114.5695 104.1336 120.0492 85.404 -19.726 66.7849 150.9885 95.1741 -27.7159 31.955 113.2831 79.1684 -23.7351 38.5809 150.0523 96.689 76.0219 80.7583 102.8297 90.0658 31.7718 86.806 -18.7055 60.4335 -26.9364 23.1637
2.5881 78.9712 74.3853 78.9712 74.3853 78.9712 74.3853 109.1027 90.6317 8.371 63.3163 -30.004 36.7415 -59.3112 18.9692 143.6095 79.4565 -24.6604 47.874 127.7591 107.0739 104.3333 94.4865 -26.5673 57.6831 156.4907 93.1669 -45.5715 31.5726 96.3945 74.8599 -24.3391 35.811 144.9833 94.8027 70.9655 80.9597 108.6772 86.1887 17.5634 82.6418 -16.1915 58.0466 -22.4109 23.8286 156.421 92.9437 -45.6558 31.6801 95.3518 75.9747 -24.0192 34.4508 145.9217 93.333 70.4865 81.5521 108.5917 86.7787 17.9948 82.2288 -16.4766 59.1148 -22.0978 24.8656 155.4051 95.6309 -48.9355 47.3177 99.3833 70.8645 -24.9222 38.2005 143.2958 97.0805 82.57 64.9837 109.6229 83.9161 22.2301 76.325 -18.1748 66.2072 -29.5492 16.4321 79.8943 71.6589 158.1009 86.2558 4.9426 63.4376 -27.5618 34.7335 -54.5891 19.4591 141.5941 93.6653 -23.9818 47.7052 125.1116 104.215 112.0893 84.1665 -28.8844 64.9322 157.6064 93.8647 -37.0609 29.5613 105.7473 78.0642 -26.3012 36.9314 147.4265 95.6562 68.1607 79.7275 113.6094 90.4628 21.83 85.5139 -16.2277 58.077 -20.1839 24.6684
2.5924 69.9825 73.1568 69.9825 73.1568 69.9825 73.1568 104.1499 89.9567 0.9612 62.2889 -39.9146 34.1998 -44.573 17.0722 145.5756 78.2159 -24.8144 45.6601 139.7415 106.9342 95.7746 93.3052 -24.7763 54.5053 161.0985 91.7155 -61.963 28.4153 88.9691 73.8536 -30.4125 34.0327 141.6815 93.8384 62.8078 79.8895 116.8991 86.143 8.2635 81.5126 -28.4481 56.4067 -17.0367 25.8696 160.9756 91.4596 -61.9582 28.5121 87.9497 74.9981 -30.124 32.6502 142.6852 92.3144 62.3207 80.4877 116.6266 86.7618 8.5776 81.0823 -28.712 57.4823 -16.6492 26.9683 159.7847 94.2298 -64.6721 42.6166 91.9611 69.8677 -30.9952 36.4142 139.9747 96.1271 74.4532 63.9006 118.0287 83.8611 12.4367 75.2233 -30.3221 64.4499 -22.1472 17.5933 70.9758 70.4607 152.2263 84.8218 -1.5028 62.4518 -36.4797 32.4839 -41.1097 17.7205 142.6021 92.6837 -24.1438 45.5621 133.8102 103.897 103.4569 82.939 -27.1635 61.4866 162.1429 92.394 -49.9395 26.6052 97.6099 76.9679 -33.053 34.9599 144.0299 94.6671 60.2494 78.6922 122.6626 90.4041 11.7591 84.2503 -28.4815 56.4365 -15.2703 26.7693
2.5967 60.8609 71.9377 60.8609 71.9377 60.8609 71.9377 98.7187 89.2762 -5.0963 61.1704 -53.746 30.7798 -33.0771 16.5993 146.4015 77.0 -24.0757 43.6191 149.5642 106.287 86.9065 92.1278 -25.1887 52.2706 163.9771 90.2095 -80.5687 25.5738 81.3082 72.8509 -40.6907 31.3871 137.6111 92.9049 54.6082 78.8189 123.4067 85.8304 0.2043 80.4114 -25.7606 52.513 -13.5569 28.2462 164.0616 89.9186 -80.5746 25.6609 80.2391 74.0243 -40.2554 29.9555 138.5964 91.3309 54.1486 79.4231 123.078 86.4834 0.5579 79.967 -26.0652 53.6334 -13.2579 29.3869 162.5117 92.7819 -82.9287 38.3549 84.2826 68.8749 -41.2538 33.7615 135.9427 95.2033 66.3197 62.8232 124.7565 83.527 3.8262 74.1703 -27.6502 60.4565 -17.0318 19.4109 61.86 69.2725 145.7213 83.4269 -6.565 61.3404 -48.982 29.2355 -30.7336 17.8197 142.4836 91.7389 -23.395 43.5876 140.5952 103.3146 94.6207 81.7222 -27.5405 59.0663 165.0359 90.8671 -64.7694 23.9447 89.3524 75.879 -44.4719 32.0192 139.9301 93.71 52.2848 77.6561 130.116 90.0268 2.5787 83.032 -25.7511 52.5338 -12.0792 29.1481
