#Time Ao_1 VAD_1 Ao_2 VAD_2 Ao_3 VAD_3 Ao_4 VAD_4 Ao_5 VAD_5 Ao_6 VAD_6 Ao_7 VAD_7 Ao_8 VAD_8 Ao_9 VAD_9 Ao_10 VAD_10 Ao_11 VAD_11 Ao_12 VAD_12 Ao_13 VAD_13 Ao_14 VAD_14 Ao_15 VAD_15 Ao_16 VAD_16 Ao_17 VAD_17 Ao_18 VAD_18 Ao_19 VAD_19 Ao_20 VAD_20 Ao_21 VAD_21 Ao_22 VAD_22 Ao_23 VAD_23 Ao_24 VAD_24 Ao_25 VAD_25 Ao_26 VAD_26 Ao_27 VAD_27 Ao_28 VAD_28 Ao_29 VAD_29 Ao_30 VAD_30 Ao_31 VAD_31 Ao_32 VAD_32 Ao_33 VAD_33 Ao_34 VAD_34 Ao_35 VAD_35 Ao_36 VAD_36 Ao_37 VAD_37 Ao_38 VAD_38 Ao_39 VAD_39 Ao_40 VAD_40 Ao_41 VAD_41 Ao_42 VAD_42 Ao_43 VAD_43 Ao_44 VAD_44 Ao_45 VAD_45 Ao_46 VAD_46 Ao_47 VAD_47 Ao_48 VAD_48 Ao_49 VAD_49 Ao_50 VAD_50 Ao_51 VAD_51 Ao_52 VAD_52 Ao_53 VAD_53 Ao_54 VAD_54 Ao_55 VAD_55 Ao_56 VAD_56 Ao_57 VAD_57 Ao_58 VAD_58 Ao_59 VAD_59 Ao_60 VAD_60
0.4328 13.9535 115.4725 5.1812 177.5689 11.596 116.5149 12.6285 123.2786 8.6692 157.032 13.3286 95.5001 11.5188 134.6811 10.9688 149.3559 8.1319 170.3853 7.2215 155.6495 15.8175 108.584 12.8339 106.9271 11.1004 124.127 13.7243 118.7944 10.5469 159.9374 10.8457 149.738 9.1292 137.8982 7.194 172.8432 12.087 132.0298 7.217 180.3464 17.7391 103.8364 12.7913 107.3845 11.1506 130.2439 13.8962 113.0066 12.4354 148.623 10.9346 152.5493 8.2289 143.8593 7.4777 170.7868 10.6137 137.2019 6.2805 183.8533 14.9772 120.0334 7.6335 177.003 9.9053 110.4807 13.1539 129.2034 7.3673 168.3025 10.199 92.6871 9.2014 128.7019 10.4265 151.5505 8.8176 165.2483 8.7019 152.0511 11.7392 108.8341 17.8119 107.0581 9.4045 124.0314 14.0229 118.8029 8.5947 159.922 9.0092 149.6711 11.3558 137.8547 6.1512 172.8446 14.8296 131.9775 5.8986 180.396 16.0539 108.5558 14.466 107.1886 14.4785 123.8064 13.219 118.6185 10.188 159.9409 8.746 149.7227 8.7454 137.8159 11.336 172.7516 12.0403 131.9976 5.137 180.3717
0.4371 13.5515 115.6164 5.0618 177.5929 11.2562 116.6507 12.2428 123.4276 8.4343 157.1176 13.0507 95.6911 11.147 134.7893 10.5872 149.4557 7.7877 170.4359 7.0244 155.7079 15.2334 108.7751 12.4772 107.1119 10.7783 124.2505 13.3525 118.9212 10.1484 160.0053 10.4426 149.8292 8.8859 138.0069 6.8851 172.8877 11.7012 132.1565 7.0367 180.3905 17.1281 104.0389 12.4125 107.5666 10.781 130.3509 13.5215 113.1499 11.9848 148.7322 10.5321 152.6325 7.9954 143.943 7.1349 170.8368 10.2602 137.3065 6.1421 183.8893 14.3253 120.1945 7.3967 177.053 9.6706 110.629 12.7722 129.3166 7.1243 168.3475 10.0762 92.8756 8.9279 128.8366 9.9967 151.6355 8.5045 165.312 8.4766 152.138 11.4188 108.9851 17.238 107.2288 9.1403 124.1603 13.6261 118.9291 8.3561 159.9935 8.7138 149.7645 11.0172 137.9677 5.9571 172.8828 14.1597 132.1203 5.732 180.4301 15.4443 108.7456 14.0619 107.3366 13.9919 123.9627 12.8091 118.7677 9.7727 160.0106 8.4582 149.8103 8.4802 137.936 10.648 172.8175 11.6532 132.1264 5.0428 180.4064
0.4414 13.1424 115.7447 4.9598 177.6122 11.0114 116.7704 11.9352 123.5594 8.248 157.1923 12.8201 95.8619 10.8609 134.8826 10.2761 149.5412 7.5147 170.4744 6.8596 155.7578 14.7309 108.9432 12.1668 107.2761 10.4769 124.3602 13.0181 119.0344 9.8378 160.0616 10.0945 149.9063 8.6694 138.1022 6.6641 172.9206 11.3709 132.2665 6.9369 180.4293 16.6575 104.2182 12.1327 107.7282 10.4819 130.4447 13.1865 113.2783 11.6093 148.8255 10.2051 152.7028 7.8074 144.0155 6.9123 170.8742 9.9746 137.3962 6.053 183.9216 13.8758 120.3354 7.2169 177.0942 9.4727 110.7614 12.466 129.417 6.9322 168.3838 9.9625 93.045 8.7105 128.9551 9.6661 151.7059 8.2608 165.3637 8.3068 152.2148 11.134 109.1195 16.7188 107.38 8.9404 124.274 13.2864 119.0419 8.1799 160.0554 8.4678 149.8447 10.7529 138.0665 5.8141 172.9134 13.6458 132.2437 5.588 180.4567 14.9339 108.9133 13.6897 107.4697 13.5939 124.1018 12.4846 118.8998 9.4846 160.0684 8.2213 149.8851 8.2817 138.0406 10.2198 172.8676 11.3242 132.2382 4.9573 180.4378
0.4456 12.8321 115.8574 4.8692 177.6282 10.7676 116.877 11.7261 123.6776 8.1405 157.2602 12.6338 96.0142 10.6368 134.965 10.0025 149.6152 7.3082 170.5036 6.742 155.8012 14.3097 109.0908 12.0074 107.4236 10.2415 124.4573 12.7649 119.1365 9.5822 160.1092 9.8302 149.9706 8.4857 138.1864 6.4816 172.9456 11.1171 132.3621 6.842 180.4662 16.1763 104.3774 11.9255 107.8736 10.2064 130.527 12.9237 113.3943 11.31 148.9059 9.934 152.7616 7.6396 144.0788 6.719 170.9031 9.7549 137.4735 5.9997 183.9526 13.4577 120.4583 7.0921 177.1301 9.3027 110.8791 12.2157 129.507 6.7654 168.4135 9.8693 93.196 8.516 129.0596 9.3995 151.765 8.0791 165.4064 8.1766 152.2852 10.9329 109.2378 16.2462 107.5145 8.762 124.3754 13.0086 119.1437 8.0623 160.1115 8.2703 149.9135 10.5329 138.1544 5.682 172.9382 13.2098 132.3498 5.4945 180.4781 14.5193 109.0611 13.4125 107.5905 13.1988 124.2254 12.2612 119.0185 9.2268 160.1167 8.0207 149.9482 8.0911 138.1326 9.8793 172.9063 11.0628 132.3358 4.9544 180.4686
0.4499 12.5415 115.9575 4.7843 177.6407 10.609 116.9713 11.5436 123.7847 8.0484 157.3237 12.4651 96.1504 10.4494 135.0392 9.7968 149.6791 7.1377 170.525 6.6533 155.8404 13.9803 109.2212 11.8661 107.5571 10.0293 124.5422 12.6096 119.2297 9.3436 160.1496 9.5801 150.0253 8.3345 138.2604 6.346 172.9639 10.9172 132.4475 6.7883 180.5008 15.8637 104.5187 11.842 108.0057 9.9923 130.5984 12.7884 113.5002 11.0218 148.9755 9.691 152.8115 7.5042 144.1338 6.58 170.9247 9.587 137.5422 5.9508 183.9824 13.1476 120.5663 7.034 177.163 9.1847 110.9828 12.0363 129.589 6.6168 168.4377 9.7732 93.3314 8.3635 129.1515 9.1928 151.8146 7.9392 165.4437 8.0955 152.3495 10.722 109.3431 15.8524 107.6333 8.637 124.465 12.8642 119.2365 7.9741 160.164 8.0948 149.9734 10.3704 138.234 5.5847 172.9582 12.8669 132.4402 5.4156 180.4967 14.1647 109.1922 13.2217 107.7009 12.9201 124.3344 12.0617 119.1259 9.0031 160.1574 7.8501 150.0024 7.9498 138.2133 9.6295 172.9354 10.883 132.4233 4.9122 180.4984
0.4542 12.3347 116.0457 4.713 177.65 10.4691 117.0566 11.4358 123.8843 7.9779 157.3819 12.3039 96.2721 10.3407 135.1073 9.596 149.7349 6.9885 170.5411 6.6048 155.8768 13.6477 109.3359 11.8029 107.6814 9.8476 124.6177 12.4564 119.3162 9.1526 160.1827 9.3901 150.0714 8.1998 138.3259 6.2349 172.9782 10.7652 132.5251 6.7181 180.5337 15.5808 104.6437 11.7585 108.1284 9.7898 130.6613 12.6348 113.5985 10.7962 149.0346 9.498 152.8534 7.3839 144.1822 6.4632 170.942 9.4973 137.6047 5.8942 184.011 12.8211 120.661 6.9544 177.1964 9.069 111.0754 11.886 129.6653 6.4844 168.4563 9.7011 93.4524 8.2276 129.2329 9.0187 151.8576 7.8486 165.4777 8.0048 152.4085 10.6046 109.4362 15.5518 107.7373 8.5361 124.5462 12.6994 119.3229 7.9005 160.212 7.9378 150.0253 10.2643 138.3072 5.4937 172.9746 12.5174 132.5187 5.3826 180.5141 13.8036 109.308 13.1123 107.8036 12.6297 124.4312 11.9488 119.2254 8.8161 160.1905 7.7133 150.0485 7.8156 138.2846 9.4202 172.9586 10.7702 132.5029 4.8867 180.5272
0.4585 12.1718 116.1252 4.7781 177.6566 10.4165 117.1348 11.3287 123.9759 7.8829 157.4358 12.1623 96.3797 10.2367 135.1721 9.4143 149.7836 6.8744 170.5524 6.5224 155.9121 13.4263 109.4364 11.7179 107.7951 9.7013 124.684 12.391 119.3964 8.9707 160.2104 9.2245 150.1113 8.07 138.3839 6.1634 172.9905 10.7109 132.5977 6.6213 180.5637 15.3306 104.7535 11.6554 108.2407 9.6404 130.7162 12.5635 113.6896 10.5859 149.0856 9.3295 152.8897 7.2612 144.2247 6.3888 170.9571 9.4183 137.6632 5.8127 184.037 12.5793 120.7433 6.9259 177.2279 8.9837 111.1573 11.7603 129.736 6.3645 168.4711 10.0765 93.5618 8.1015 129.305 8.8985 151.8962 7.7939 165.5104 7.8988 152.4616 10.5188 109.5202 15.2291 107.8293 8.4781 124.6208 12.6132 119.4026 7.8073 160.2563 7.8098 150.0691 10.1611 138.3768 5.3953 172.988 12.3111 132.5865 5.361 180.5325 13.5414 109.4099 12.9623 107.898 12.4697 124.5166 11.8122 119.3173 8.6484 160.218 7.5961 150.0888 7.6989 138.3475 9.2794 172.9783 10.68 132.5772 4.8043 180.5538
0.4628 11.9996 116.1977 5.1703 177.6496 11.0201 117.2071 11.2337 124.0608 7.7659 157.4824 12.022 96.4758 10.1113 135.2311 9.2461 149.8249 6.7787 170.5619 6.7226 155.942 13.1807 109.5249 11.6425 107.9002 9.5173 124.7438 12.3384 119.4703 8.7305 160.2331 9.0462 150.1466 7.9833 138.434 6.1207 173.0023 10.6248 132.6663 6.6134 180.5877 15.0534 104.8507 11.579 108.3447 9.4963 130.7654 12.588 113.7735 10.391 149.1293 9.0926 152.9216 7.2651 144.2606 6.3428 170.9714 9.2756 137.7188 6.1203 184.0576 12.3679 120.8156 6.841 177.2591 9.7524 111.2315 11.602 129.8011 6.1709 168.4816 11.3421 93.6496 7.9993 129.3679 8.8032 151.9319 7.6919 165.5432 7.7596 152.5064 11.0666 109.5969 15.0734 107.9105 9.082 124.6891 12.4838 119.4762 7.6852 160.2946 7.6754 150.1069 10.0583 138.4397 5.2636 172.9968 12.1151 132.6468 5.295 180.551 13.3981 109.4998 12.8134 107.9853 12.3263 124.5939 11.7609 119.4021 8.4712 160.2405 7.3929 150.1242 7.5726 138.4019 9.1766 172.9965 10.5663 132.6476 5.3733 180.5739
0.4671 12.675 116.2622 5.7275 177.6183 11.9368 117.2569 12.2495 124.1367 8.6283 157.519 12.967 96.561 10.6762 135.2801 9.3449 149.8592 6.6052 170.5682 7.0533 155.9428 13.0411 109.6028 12.9017 107.9945 10.0763 124.7946 12.9547 119.5305 8.4703 160.2485 8.7031 150.1731 8.5657 138.473 5.9228 173.0132 11.4024 132.7268 7.354 180.5973 14.9003 104.9368 12.8677 108.4379 9.6898 130.8064 13.2616 113.8418 10.1641 149.1653 8.769 152.9448 7.7357 144.2819 6.1314 170.9845 9.9108 137.7663 6.9261 184.0608 12.1606 120.879 7.2726 177.2847 10.8474 111.2766 12.0877 129.8547 6.4906 168.4841 12.7727 93.702 8.6641 129.4219 8.4707 151.9632 7.8722 165.5702 8.6376 152.5426 12.1878 109.6516 15.1079 107.9839 9.7199 124.7296 13.1432 119.5372 8.5313 160.324 7.9082 150.1352 10.5028 138.4871 5.7041 172.9979 11.8731 132.7007 5.9501 180.5649 13.1798 109.579 13.4124 108.061 12.2614 124.6638 12.8106 119.4785 8.1348 160.2561 7.6918 150.1495 8.2557 138.4477 8.9914 173.0146 11.3819 132.7099 6.2104 180.5679
0.4713 12.6454 116.2789 6.5719 177.5741 11.913 117.2558 12.8346 124.1651 9.3277 157.5063 14.0073 96.6072 10.4011 135.2688 9.7564 149.8705 7.3221 170.5663 7.5221 155.8942 13.9338 109.6715 14.7939 108.0449 9.9776 124.7985 12.6305 119.5335 8.87 160.2465 9.0205 150.1775 8.5389 138.4619 6.7056 173.0175 11.523 132.7344 8.4175 180.5736 15.9327 105.0129 14.7648 108.4876 9.6642 130.8132 12.9766 113.8509 10.5504 149.1827 9.1398 152.9447 7.6328 144.2518 6.8882 170.9901 10.133 137.7644 8.0587 184.0383 12.8601 120.9339 8.2828 177.2819 11.1123 111.2784 11.6425 129.8469 7.085 168.4598 13.4591 93.7146 9.1659 129.435 9.0028 151.9795 8.5239 165.5692 9.1784 152.5329 12.4651 109.6646 15.8991 108.0413 9.5281 124.7093 12.7529 119.5403 9.3729 160.311 8.1546 150.1279 10.2482 138.4654 6.3106 172.9674 11.992 132.7438 6.9184 180.5524 13.9467 109.649 13.242 108.081 12.9587 124.7173 13.5409 119.5126 8.6898 160.2563 7.9918 150.1309 8.5484 138.4494 8.7862 173.028 11.5274 132.7199 7.3611 180.5388
0.4756 12.4318 116.2051 7.478 177.525 12.1014 117.1567 12.8467 124.1107 10.4256 157.4304 14.216 96.6043 10.7931 135.1575 10.0379 149.8221 8.3559 170.5374 8.3156 155.8168 14.763 109.7042 15.9133 108.0577 10.1585 124.7172 12.7634 119.4354 9.3813 160.2005 9.3371 150.1182 8.9827 138.3771 7.724 172.9956 11.7814 132.6344 9.4372 180.5283 16.8251 105.0451 15.9056 108.4995 9.6786 130.7409 12.965 113.7557 10.7392 149.1305 9.3379 152.8867 8.0289 144.156 7.8845 170.9666 10.5091 137.6703 9.2417 183.9987 13.2096 120.9516 9.6712 177.2486 11.166 111.2023 11.8098 129.7371 8.0664 168.4124 13.3279 93.6596 9.1777 129.3789 9.4265 151.9395 9.5715 165.525 10.0582 152.456 12.2694 109.5942 15.6649 108.0436 9.7254 124.587 12.9188 119.4429 10.3237 160.2466 8.6395 150.0575 10.4696 138.3492 7.1758 172.9164 11.9887 132.7423 8.2118 180.5216 14.7821 109.6856 12.9567 108.0027 12.5541 124.7102 13.4697 119.4754 9.1867 160.2116 8.414 150.0522 8.9359 138.3802 9.661 173.0317 11.7682 132.6228 8.4861 180.4934
0.4799 12.1382 116.0438 8.4113 177.4769 12.2294 117.0042 12.831 123.9531 11.4355 157.3122 14.0989 96.5161 10.5318 134.9933 10.6077 149.7255 9.7651 170.4902 8.9717 155.7243 14.3769 109.6717 15.9209 107.9881 10.0712 124.575 12.4508 119.2835 10.1753 160.1321 9.8991 150.024 9.2354 138.2532 9.0448 172.957 12.0023 132.4721 10.4407 180.4615 16.386 105.0114 15.9533 108.4286 9.6532 130.6096 12.5736 113.591 11.2724 149.0264 10.0554 152.7984 8.0316 144.0258 9.184 170.9245 11.0223 137.526 10.2373 183.9383 12.9659 120.8852 11.1432 177.1975 11.2385 111.0588 11.2791 129.5733 9.1625 168.3543 13.0959 93.5062 9.4855 129.2454 10.209 151.8604 10.6815 165.4553 10.7685 152.3334 12.1225 109.4364 15.35 107.9354 9.3322 124.4098 12.5422 119.2918 11.4085 160.1471 9.3913 149.9536 10.2825 138.184 8.2626 172.8563 12.303 132.643 9.619 180.4798 14.2013 109.6557 12.3761 107.8295 12.7081 124.595 13.385 119.3288 10.1755 160.1446 9.0099 149.942 9.272 138.2556 10.805 173.004 12.0027 132.4601 9.4862 180.4287
0.4842 11.7831 115.8404 9.2818 177.4297 12.1012 116.8253 12.5754 123.7402 12.3392 157.1634 13.8614 96.3515 10.8384 134.8043 11.3751 149.6048 11.4054 170.435 9.8879 155.6267 14.2323 109.5095 15.7517 107.8129 10.1674 124.4049 12.2488 119.1045 11.4775 160.054 10.7145 149.9134 9.6828 138.1118 10.6858 172.9077 12.3373 132.2799 11.4155 180.3759 16.2914 104.8635 15.7503 108.2542 9.7031 130.4503 12.2308 113.3909 11.9332 148.8963 10.9124 152.6947 8.3815 143.8806 10.7814 170.8705 11.5316 137.3577 11.1682 183.8601 12.9363 120.7147 12.5258 177.1336 11.3554 110.884 11.2443 129.3827 10.4038 168.2926 12.7055 93.3049 9.5382 129.0718 11.099 151.7599 11.9421 165.3739 11.5083 152.1821 11.7041 109.2364 14.9243 107.7473 9.4613 124.2069 12.3554 119.1134 12.3801 160.022 10.5182 149.8339 10.3343 137.9958 9.4023 172.7925 12.5213 132.4932 11.1321 180.4323 14.218 109.4917 11.779 107.6077 12.2267 124.4246 12.943 119.1237 11.4891 160.0678 9.8706 149.8159 9.8173 138.1042 12.3502 172.9577 12.2957 132.2658 10.4188 180.347
0.4885 11.3625 115.6198 9.9568 177.3858 12.048 116.6403 12.1166 123.4945 12.815 156.9995 13.5906 96.1516 10.5246 134.6059 12.1988 149.4756 13.1501 170.3743 10.5845 155.5278 13.6313 109.2833 15.0331 107.5704 10.0531 124.2248 11.7048 118.9113 12.4468 159.972 11.5987 149.7949 10.1466 137.9659 12.3683 172.853 12.459 132.0765 11.999 180.2823 15.7449 104.659 15.068 108.0137 9.6619 130.2803 11.5858 113.1722 12.6171 148.7549 11.7584 152.5846 8.6749 143.7335 12.3838 170.8108 11.9859 137.1806 11.7392 183.774 12.5855 120.4943 13.6144 177.0516 11.0985 110.6963 10.4424 129.1782 11.6978 168.2294 12.2744 93.0839 9.6851 128.8838 12.0606 151.6504 13.1136 165.2866 11.8924 152.0183 11.4534 109.0195 14.4833 107.5239 9.0514 123.9985 11.7421 118.92 13.1226 159.8841 11.2027 149.7096 9.9973 137.7999 10.6247 172.7292 12.83 132.3183 12.4791 180.381 13.3907 109.2613 10.8975 107.3577 12.3032 124.2283 12.483 118.8855 12.6104 159.9863 10.6171 149.6841 10.2451 137.9433 14.1927 172.9022 12.3981 132.0594 10.9635 180.2581
0.4928 11.0202 115.3989 10.5812 177.3455 11.9423 116.4577 11.5476 123.233 12.6437 156.8253 13.2403 95.9404 10.2664 134.4015 12.9273 149.3466 14.7924 170.3098 11.0049 155.4269 13.4493 109.0303 14.4456 107.2915 10.126 124.0439 11.3374 118.7116 13.5515 159.8899 12.5309 149.6755 10.5866 137.8241 13.9291 172.7965 12.2788 131.8692 11.396 180.178 15.5343 104.4309 14.4556 107.7375 9.6469 130.1093 11.0852 112.9444 13.4974 148.613 12.6824 152.4738 9.0005 143.5909 13.9544 170.7495 12.0497 137.0003 11.1207 183.6767 12.5407 120.2535 14.5199 176.9595 11.0147 110.5087 10.2853 128.9683 12.8699 168.1672 11.8417 92.8601 9.9896 128.6952 13.1137 151.5394 14.0324 165.1951 11.2875 151.8403 10.9624 108.8018 13.9557 107.2885 9.0789 123.7939 11.4068 118.7199 12.9019 159.7373 12.2888 149.5868 9.7542 137.5984 11.8139 172.6679 13.2895 132.1341 13.5838 180.3245 13.3855 109.0029 10.1269 107.0953 11.8271 124.024 11.7187 118.63 13.8735 159.9047 11.3203 149.5521 10.7355 137.7838 15.8256 172.8428 12.2003 131.8488 10.3484 180.1585
0.4971 10.5794 115.1866 11.085 177.3082 11.5441 116.281 10.6907 122.9676 10.5821 156.6143 12.9194 95.7321 9.7842 134.1958 13.5944 149.2212 16.2533 170.2453 10.8061 155.3236 12.7332 108.7732 13.1022 106.9974 10.047 123.8702 10.4753 118.5104 14.3765 159.8078 13.1185 149.5596 10.9891 137.6888 15.2814 172.7395 11.894 131.6593 8.8732 180.0203 14.9507 104.2001 13.154 107.4464 9.6972 129.9448 10.1242 112.7148 14.0212 148.4722 13.2232 152.3662 9.3343 143.456 15.3237 170.6879 11.903 136.8173 8.6327 183.5252 12.1231 120.0117 14.9251 176.8649 10.8368 110.329 9.145 128.7578 13.7978 168.1049 11.4159 92.6458 10.06 128.5123 13.6326 151.4295 14.6537 165.0989 8.7127 151.6093 10.7006 108.5933 13.5379 107.0548 8.4655 123.5978 10.4432 118.5186 10.9326 159.559 12.8189 149.4674 9.2552 137.396 12.8218 172.6084 13.6226 131.9519 14.3216 180.2629 12.4228 108.7406 8.8185 106.8301 11.878 123.8232 10.9057 118.37 14.8122 159.823 11.8712 149.4249 11.3322 137.6292 17.2751 172.7831 11.8 131.6349 8.0163 180.0066
0.5013 10.1125 114.9863 11.4882 177.2757 11.0956 116.1065 9.0488 122.6906 7.0726 156.2823 12.5918 95.5335 9.1154 133.9923 14.1185 149.1012 17.4982 170.1823 10.5986 155.2202 12.5763 108.5243 10.8986 106.6774 10.0248 123.7068 9.2741 118.3019 15.2057 159.7275 13.5894 149.448 11.4713 137.5627 16.254 172.6804 11.3441 131.4494 4.0707 179.7293 14.6947 103.9766 10.9275 107.1296 9.6272 129.7898 8.7693 112.4767 14.202 148.3373 13.694 152.263 9.5558 143.3316 16.2364 170.6244 11.452 136.6351 3.8846 183.2472 11.9845 119.7782 13.7693 176.7553 10.6492 110.1603 8.1758 128.541 14.6443 168.0438 10.929 92.445 10.1489 128.3403 14.0393 151.32 14.7299 164.9998 3.9535 151.2279 10.0885 108.3966 13.0434 106.8324 8.2366 123.4055 9.212 118.308 7.2788 159.2797 13.4674 149.3541 8.6167 137.1953 13.5934 172.5539 13.7935 131.777 14.6701 180.2 12.4684 108.4864 6.2836 106.5483 11.4154 123.6327 9.1392 118.1004 15.5731 159.7438 12.3421 149.3035 11.6571 137.485 18.3229 172.7215 11.2562 131.4203 3.6129 179.7301
0.5056 9.4426 114.7943 11.8227 177.2474 10.5082 115.9318 5.5179 122.3356 -0.0339 155.762 12.325 95.3481 7.5845 133.7756 14.5218 148.9895 18.3841 170.1212 9.5313 155.1104 11.9143 108.2884 5.4899 106.2495 9.8608 123.5544 6.3598 118.0368 15.632 159.6539 13.9172 149.3392 11.6162 137.4447 16.957 172.6187 10.235 131.235 -3.5802 179.2897 14.1927 103.7656 5.4643 106.7054 9.5023 129.6451 5.1994 112.1773 14.5239 148.2107 14.031 152.1627 9.7083 143.2172 16.9165 170.5586 10.4673 136.4496 -3.7211 182.8395 11.6303 119.5578 10.5049 176.5734 10.3773 110.0035 4.8667 128.2684 15.2353 167.9891 10.3213 92.2555 10.2791 128.1817 14.0268 151.2095 14.1604 164.8961 -4.0455 150.6813 9.5726 108.208 12.6154 106.6256 7.4895 123.2137 5.7692 118.0337 0.5569 158.8325 13.8081 149.2478 7.1754 136.9811 14.2574 172.5036 13.7328 131.6108 14.1765 180.1297 11.5622 108.2453 1.3955 106.1883 11.2459 123.4536 5.2332 117.7654 16.304 159.6694 12.4153 149.1861 11.708 137.3492 19.0079 172.6565 10.1315 131.2022 -3.6855 179.3178
0.5099 8.763 114.6009 11.815 177.2215 9.684 115.7565 -1.296 121.8652 -9.8957 155.0449 11.9487 95.1794 4.1824 133.4829 14.7676 148.8849 18.8024 170.0563 7.8961 154.9618 11.7744 108.0708 -3.6075 105.6743 9.4469 123.4074 0.5812 117.6804 16.1318 159.5864 13.7217 149.2289 11.6182 137.3344 17.1168 172.5542 8.1365 130.9786 -12.7225 178.6948 13.8918 103.5713 -3.4974 106.1345 9.1313 129.5057 -0.6363 111.7807 14.7715 148.0929 13.7892 152.0602 9.9653 143.1119 17.0418 170.4902 8.5806 136.2278 -12.563 182.2781 11.4085 119.3545 4.3972 176.228 9.9059 109.8522 -0.8345 127.903 15.6454 167.9386 9.6535 92.0676 10.3713 128.0345 13.8674 151.0981 12.1574 164.7614 -14.289 149.96 8.7979 108.0195 11.9443 106.4343 6.8777 123.0223 -0.1082 117.6636 -9.0548 158.2231 14.2478 149.1502 4.0879 136.6906 14.7842 172.4576 13.6087 131.4489 12.0876 180.0231 11.6396 108.0229 -5.8978 105.7118 10.6165 123.2802 -1.2054 117.3274 16.7359 159.6018 12.245 149.0674 11.828 137.2235 19.2904 172.5882 8.0332 130.9418 -12.1276 178.7607
0.5142 7.8667 114.4047 11.6209 177.1917 7.9138 115.5635 -11.222 121.2238 -19.3958 154.201 11.6411 95.0275 -1.8911 133.0858 15.1469 148.7898 18.9373 169.9865 3.6502 154.7197 11.1084 107.8729 -16.046 104.8807 8.9805 123.2603 -7.6423 117.1909 16.0948 159.5226 13.3562 149.1167 11.6931 137.2354 16.5073 172.4829 3.3447 130.6244 -20.1656 177.9899 13.3746 103.3949 -15.9047 105.3468 8.6596 129.3663 -9.155 111.2397 14.5912 147.9831 13.4325 151.9557 9.9615 143.0171 16.4013 170.4149 4.0106 135.9053 -19.9876 181.6119 11.0226 119.1697 -4.8517 175.7071 9.4106 109.7003 -9.2906 127.4062 15.7609 167.8916 8.8635 91.877 10.4057 127.901 12.5682 150.9801 8.4613 164.5241 -23.0308 149.1355 8.0074 107.8289 11.2996 106.2487 5.1345 122.8138 -8.7134 117.1555 -18.3408 157.5037 14.423 149.0618 -2.2739 136.2948 15.1577 172.4181 13.0748 131.2869 8.2724 179.8167 10.7257 107.8206 -16.3839 105.0687 10.1503 123.1069 -10.9733 116.7339 16.8689 159.5401 11.9034 148.9477 11.9752 137.1112 18.6071 172.5124 2.9162 130.5839 -19.1224 178.1013
0.5185 6.1669 114.1977 11.306 177.154 4.1008 115.3207 -23.4373 120.3732 -26.1026 153.3308 11.1892 94.8884 -11.3442 132.5343 15.1268 148.7047 18.6253 169.9141 -2.9685 154.3634 10.7859 107.6913 -30.5588 103.8327 8.3335 123.1115 -18.1029 116.536 15.8587 159.4552 12.5413 149.0019 11.842 137.1477 14.4298 172.3802 -5.0246 130.1288 -23.3511 177.3255 12.8969 103.2328 -30.5017 104.3069 8.0606 129.2256 -19.8676 110.5192 14.1543 147.8723 12.597 151.8483 10.1114 142.9321 14.3179 170.3073 -3.5283 135.4512 -23.0166 180.9851 10.6273 118.9998 -15.0669 175.0088 8.689 109.5464 -19.4881 126.7469 15.5625 167.8403 7.4123 91.6826 10.5088 127.7806 10.9665 150.8253 1.5982 164.1342 -27.6974 148.3539 6.1474 107.6285 10.4573 106.0601 1.366 122.5518 -19.3222 116.4761 -24.6963 156.7626 14.3055 148.98 -10.5641 135.7449 15.4156 172.384 12.3943 131.123 1.7246 179.4747 10.6174 107.6351 -27.9978 104.2247 9.2757 122.9325 -23.1632 115.9496 16.7525 159.4757 11.1086 148.8258 11.9733 137.0101 16.3315 172.403 -5.2048 130.0849 -22.116 177.4779
0.5228 2.7694 113.9528 10.8052 177.1083 -2.5541 114.9789 -34.8658 119.373 -27.6065 152.572 10.5988 94.7488 -22.3743 131.7979 14.797 148.6248 17.5774 169.8338 -11.4969 153.8724 9.9731 107.516 -43.9665 102.615 7.123 122.9498 -27.9765 115.7587 15.3681 159.3854 11.1422 148.8638 11.6243 137.0675 10.6899 172.1891 -16.0863 129.4386 -21.3531 176.8401 12.2429 103.075 -43.8865 103.0998 6.8716 129.0737 -30.1805 109.6566 13.7147 147.759 11.2572 151.7179 9.886 142.8546 10.6293 170.1087 -14.3778 134.8182 -20.9119 180.5301 10.0462 118.8358 -23.4785 174.2066 7.3589 109.3812 -29.4069 125.966 15.2604 167.7853 4.8144 91.4674 10.2426 127.6708 6.6018 150.5833 -7.6942 163.5849 -27.0023 147.7375 2.8783 107.3948 9.5099 105.8679 -4.804 122.1991 -29.2428 115.6814 -26.057 156.1181 13.9848 148.8966 -21.0765 135.0112 15.355 172.3536 11.07 130.9463 -6.4521 179.005 9.5546 107.4563 -38.7851 103.2559 7.976 122.7443 -35.1693 115.0058 16.2521 159.4079 9.7929 148.6804 11.8795 136.9176 12.2014 172.1986 -16.3609 129.3892 -20.161 177.0213
