#Time Ao_1 VAD_1 Ao_2 VAD_2 Ao_3 VAD_3 Ao_4 VAD_4 Ao_5 VAD_5 Ao_6 VAD_6 Ao_7 VAD_7 Ao_8 VAD_8 Ao_9 VAD_9 Ao_10 VAD_10 Ao_11 VAD_11 Ao_12 VAD_12 Ao_13 VAD_13 Ao_14 VAD_14 Ao_15 VAD_15 Ao_16 VAD_16 Ao_17 VAD_17 Ao_18 VAD_18 Ao_19 VAD_19 Ao_20 VAD_20 Ao_21 VAD_21 Ao_22 VAD_22 Ao_23 VAD_23 Ao_24 VAD_24 Ao_25 VAD_25 Ao_26 VAD_26 Ao_27 VAD_27 Ao_28 VAD_28 Ao_29 VAD_29 Ao_30 VAD_30 Ao_31 VAD_31 Ao_32 VAD_32 Ao_33 VAD_33 Ao_34 VAD_34 Ao_35 VAD_35 Ao_36 VAD_36 Ao_37 VAD_37 Ao_38 VAD_38 Ao_39 VAD_39 Ao_40 VAD_40 Ao_41 VAD_41 Ao_42 VAD_42 Ao_43 VAD_43 Ao_44 VAD_44 Ao_45 VAD_45 Ao_46 VAD_46 Ao_47 VAD_47 Ao_48 VAD_48 Ao_49 VAD_49 Ao_50 VAD_50
0.6428 5.6614 150.6611 4.8528 153.8337 4.678 172.8685 5.2543 137.5822 -6.143 106.3161 -2.8983 132.4673 4.5909 123.685 5.5326 119.6588 -1.6292 163.2973 3.7196 100.0592 5.306 119.411 3.5636 168.3614 5.2955 122.1287 4.1768 177.5036 4.9073 169.2648 0.2634 122.4786 5.274 113.7208 4.7222 148.7254 2.8606 180.6565 5.4784 117.4528 0.6175 105.7925 5.0985 127.8744 5.5926 137.8641 4.6458 139.2818 5.1145 149.4768 5.0743 124.029 5.9852 173.223 4.503 168.6453 6.4094 107.4451 1.1867 142.0249 7.2417 97.5726 4.6698 163.3325 5.6125 150.8883 1.3149 121.5034 5.7709 170.0598 5.8418 126.2159 2.9323 136.8003 4.887 111.1917 6.6198 113.7735 4.7858 157.7783 5.4938 153.0894 4.5053 144.552 5.6719 116.3109 5.7661 107.0606 1.5592 175.4329 4.4871 165.5679 4.6042 146.9522 5.9321 135.8481 5.2855 165.3562 5.3887 159.0698
0.647 5.9507 151.0902 4.9814 154.0013 4.693 173.094 5.4087 137.7608 -5.0161 106.137 -0.4979 132.3566 5.5921 124.1061 5.7189 119.7302 0.1563 163.306 5.9799 100.3765 5.79 119.5174 4.5525 168.7569 5.6782 122.3233 4.3833 177.5683 5.5984 169.6655 2.1318 122.5907 6.3713 114.1162 4.8565 148.8386 4.2828 181.0053 5.8548 117.6162 2.9749 105.9418 5.4094 127.9587 5.5125 138.1899 5.0018 139.3536 5.0057 149.7472 5.4816 124.1041 5.878 173.6823 4.5455 168.8062 6.4757 107.6995 2.674 142.2234 7.3999 97.8418 4.7028 163.5052 5.6432 151.2221 3.2989 121.6847 5.6452 170.4725 6.1803 126.6709 4.4558 137.1841 6.2704 111.4971 6.7157 114.1231 5.2423 158.1797 5.3461 153.397 4.7049 144.6618 6.1204 116.4267 6.2959 107.1782 3.2107 175.6788 4.4317 165.6548 4.8898 147.0779 6.2982 136.2851 5.4017 165.7195 5.2586 159.3745
0.6513 6.1767 151.4497 5.4231 154.123 4.8896 173.2688 5.8208 137.8745 -2.666 106.0718 1.981 132.4712 6.4557 124.4742 6.3651 119.7624 2.5984 163.4616 7.4312 100.8229 6.3871 119.5731 5.2965 169.1628 6.2738 122.46 4.632 177.6001 5.8683 170.0483 3.9538 122.8292 7.6478 114.4789 5.2573 148.9127 5.7735 181.4244 6.4384 117.7224 5.2113 106.1852 6.0629 127.9931 5.7495 138.4306 5.4569 139.3832 5.3239 149.9209 6.1221 124.1366 5.926 174.0473 4.8254 168.9313 6.7638 107.8866 4.7209 142.5373 7.6483 98.0384 4.9992 163.6363 5.6448 151.4928 5.3175 122.0265 5.6159 170.8115 6.6532 127.0253 5.641 137.6405 7.3717 111.8106 6.9958 114.358 5.6797 158.5331 5.5962 153.6274 5.1717 144.7339 6.6908 116.4749 6.9365 107.2468 4.6526 176.0372 4.8071 165.6913 5.4101 147.1547 6.5981 136.6533 5.6752 166.0216 5.3919 159.6035
0.6556 6.4853 151.7311 6.0998 154.2018 5.2222 173.4033 6.4507 137.9498 0.2817 106.1256 4.348 132.7026 7.2031 124.7832 7.0099 119.7571 4.6891 163.8071 8.4501 101.225 7.1267 119.5771 5.9028 169.5422 6.846 122.5467 5.0691 177.6047 5.9964 170.3494 5.6808 123.1535 8.5244 114.8108 5.8676 148.9444 6.0336 181.9111 7.2904 117.7792 7.3221 106.4931 6.9039 127.9788 6.2979 138.5933 6.1693 139.3747 5.7768 150.0386 6.6633 124.1293 5.9873 174.3323 5.3252 169.0189 7.4977 108.0185 5.7616 142.9858 8.4615 98.1821 5.5324 163.7283 6.0315 151.6573 6.6702 122.4406 5.773 171.0676 7.0217 127.2949 6.7314 138.0971 7.7916 112.082 7.4936 114.5152 5.9955 158.8337 6.0666 153.8028 5.8699 144.7671 7.5501 116.4806 7.5645 107.2582 5.9808 176.4461 5.3401 165.6867 6.0081 147.1818 7.1582 136.944 5.747 166.2694 5.9118 159.7695
0.6599 6.8804 151.9358 6.8341 154.2483 5.6462 173.5138 7.1823 137.9816 4.5578 106.2872 6.6005 132.9909 7.8303 125.0244 6.629 119.7107 6.0679 164.2515 9.1877 101.5323 7.6459 119.5436 6.5379 169.8766 7.6595 122.5707 5.6399 177.5882 6.2426 170.5668 7.5845 123.5151 8.5378 115.0581 6.7549 148.9357 6.2349 182.2935 8.0433 117.7937 9.2594 106.8266 7.2407 127.9322 7.0965 138.6946 6.7484 139.3358 6.4075 150.1083 7.4401 124.0831 6.1592 174.5462 5.7514 169.078 8.3692 108.092 6.593 143.3748 9.3244 98.2702 6.1254 163.7806 6.6169 151.7649 8.0287 122.8057 6.246 171.259 7.4292 127.4743 7.6302 138.5075 8.1097 112.2572 7.9174 114.6005 6.3024 159.0724 6.5906 153.9262 6.3904 144.764 8.6142 116.4491 8.2153 107.227 7.1224 176.8617 6.05 165.6555 6.7501 147.1662 7.8531 137.1458 6.1141 166.4359 6.5471 159.883
0.6642 7.8398 152.0767 7.6987 154.2429 5.9743 173.5999 7.9999 137.9722 7.8128 106.5969 8.6535 133.307 7.9309 125.1834 8.6228 119.5173 7.2736 164.663 9.7219 101.7324 8.1609 119.4687 6.9837 170.1688 8.2124 122.5472 7.0082 177.5571 6.6591 170.7302 8.6758 123.8723 8.5806 115.1728 7.4034 148.8981 6.4224 182.6171 8.6938 117.7639 11.2011 107.1308 9.4088 127.8107 8.0188 138.7517 7.4723 139.2646 7.1947 150.1411 8.2163 124.0147 6.484 174.7089 6.2485 169.0903 9.2489 108.1075 7.49 143.7089 10.2356 98.2992 7.047 163.7986 7.3635 151.8296 9.1634 123.1174 6.6754 171.4265 7.8421 127.5694 8.6086 138.8522 8.0365 112.3474 8.241 114.6179 6.7736 159.2469 7.3129 153.9968 7.1986 144.7344 9.1356 116.3879 8.8915 107.1598 7.3108 177.2649 8.0118 165.5973 7.5866 147.1182 8.4644 137.2963 6.5913 166.556 7.5345 159.9571
0.6685 8.5875 152.1895 8.6317 154.2051 6.4631 173.6435 8.7898 137.9258 10.1536 106.8854 10.6125 133.6262 8.4758 125.2632 7.3168 119.3659 8.304 165.0349 10.1391 101.8336 8.9432 119.3709 7.0612 170.4034 8.8552 122.4852 8.9604 177.5603 7.1343 170.8544 9.2962 124.1182 8.6535 115.1984 8.0811 148.8296 6.5296 182.8768 9.175 117.7025 11.2782 107.3804 9.4177 127.739 8.9091 138.77 10.4494 139.1735 7.7675 150.1435 10.6585 123.9364 7.0387 174.8365 6.96 169.0762 10.0723 108.076 8.2752 143.9822 11.1682 98.2695 8.0453 163.7867 8.1719 151.863 10.2014 123.3588 7.2503 171.5288 8.2394 127.5995 9.4898 139.1267 8.2717 112.3615 8.7454 114.5817 7.5129 159.3749 8.0082 154.0349 7.8277 144.6853 10.4334 116.288 9.5057 107.0654 7.3129 177.5726 10.1047 165.5821 8.3956 147.0513 9.0169 137.3626 7.1302 166.6438 8.4708 159.9983
0.6727 9.1997 152.2502 9.7352 154.1465 6.8251 173.6607 9.7098 137.8537 11.4441 107.1255 11.4716 133.9247 9.1454 125.3059 8.329 119.1014 9.0617 165.3621 10.6029 101.8751 11.4478 119.272 7.4045 170.5515 9.4355 122.3996 9.3766 177.6116 7.6621 170.9516 9.961 124.2681 8.766 115.1746 11.6529 148.7356 6.6612 183.0718 9.8067 117.6238 11.0817 107.4957 9.4734 127.5656 9.8933 138.7443 11.5659 139.1976 8.3767 150.1238 12.7737 123.9401 7.8221 174.9402 7.5821 169.0413 10.5793 107.9909 8.9873 144.1842 12.0106 98.1918 8.6052 163.7615 9.1276 151.8711 10.6516 123.5163 7.9479 171.6017 9.1421 127.5954 9.9651 139.324 8.2898 112.3385 9.3941 114.515 8.1458 159.4852 8.8507 154.0452 8.5601 144.627 12.9241 116.1977 10.9508 106.9642 7.4144 177.813 10.8291 165.5595 11.6624 146.9729 9.9323 137.3839 7.7659 166.7082 9.455 160.011
0.677 10.0619 152.28 12.13 154.0788 7.1413 173.6579 10.767 137.7712 12.2289 107.3007 11.7767 134.1214 9.3813 125.3252 7.7041 118.8591 9.9084 165.6381 11.2176 101.8826 13.4811 119.2874 7.7753 170.6733 10.2214 122.3028 9.8554 177.6024 8.2779 171.0246 10.4156 124.3473 8.9862 115.1281 12.6774 148.7958 6.9217 183.2318 10.3237 117.5376 10.9382 107.5222 9.9397 127.3669 10.5332 138.6934 12.2879 139.1434 9.0152 150.0875 13.7884 123.9471 8.2091 175.0279 9.1735 168.9985 10.9708 107.8736 9.8023 144.3187 12.3654 98.0822 9.3983 163.7117 9.9495 151.8579 11.5526 123.5981 8.6012 171.647 9.8198 127.5869 10.3829 139.4156 8.7329 112.2982 9.8581 114.4409 8.8108 159.5478 9.6069 154.0317 11.7087 144.5789 13.681 116.1614 13.8674 106.9045 7.4746 178.0014 11.9528 165.5013 13.229 147.0552 10.6089 137.3759 8.2394 166.7478 10.0497 160.009
0.6813 10.5632 152.2876 14.9699 154.0807 7.3038 173.6416 14.6502 137.6975 12.4521 107.433 12.0704 134.2463 9.6335 125.3226 8.9363 118.6475 10.3254 165.8708 11.5826 101.8796 14.389 119.2982 8.0396 170.7699 10.8773 122.2047 10.5832 177.59 8.6003 171.0885 10.5385 124.3899 9.5143 115.0722 13.4676 148.7421 7.0891 183.3728 11.629 117.4528 10.5273 107.5005 10.5901 127.1876 11.0953 138.627 13.3229 139.0875 9.2179 150.0454 14.6537 123.9165 8.4758 175.0634 11.2198 169.0208 11.4972 107.7459 10.5185 144.4167 12.889 97.9532 11.8765 163.6598 10.5531 151.83 11.8127 123.6442 9.0369 171.6644 10.1515 127.5585 11.092 139.4554 9.3457 112.2571 9.8873 114.3493 9.2503 159.5909 10.162 154.0024 12.5451 144.6752 14.2437 116.0766 14.729 106.9456 7.4687 178.1528 13.0488 165.4482 13.8815 147.0591 11.1374 137.3519 8.5982 166.7696 10.4773 159.9703
0.6856 10.7744 152.2817 15.8204 154.1294 7.6949 173.6188 15.801 137.8036 13.2002 107.5295 12.4393 134.3281 9.8847 125.3145 9.9679 118.4837 10.4134 166.0396 11.8112 101.8553 15.2959 119.2741 8.2764 170.8455 14.1861 122.1249 11.5079 177.5869 8.6073 171.1304 11.2175 124.405 9.7891 115.0221 14.1753 148.6855 6.953 183.4923 14.3672 117.4036 10.3789 107.4554 11.7008 127.0394 11.6492 138.5529 14.2254 139.0435 9.4362 149.9928 15.5164 123.8918 8.6204 175.0841 10.9433 169.1091 13.3979 107.6241 10.9974 144.4713 15.5548 97.8317 13.4196 163.7279 10.6178 151.7966 12.1204 123.6528 9.3156 171.6649 10.2583 127.5208 11.891 139.4629 9.3718 112.2125 10.0533 114.2508 9.4366 159.615 10.516 153.9638 12.8439 144.6837 15.3059 116.0015 15.6021 106.9135 7.7292 178.2737 14.1899 165.4109 14.4252 147.0335 11.6716 137.3169 8.7678 166.777 10.7684 159.9237
0.6899 10.7827 152.2654 16.0608 154.1132 9.085 173.6211 16.3909 137.785 13.3583 107.6232 12.9864 134.3802 10.1638 125.3025 11.8977 118.3853 10.4575 166.1619 12.0784 101.8317 15.9776 119.2626 8.4643 170.9062 15.0048 122.2244 12.1818 177.601 8.5212 171.1409 11.7846 124.4178 9.8159 114.9681 15.0503 148.6399 6.8592 183.5725 15.012 117.472 10.5343 107.4042 13.1334 126.9342 12.4957 138.4804 15.0714 139.0167 10.8657 149.9496 16.0401 123.8801 8.6705 175.085 10.7542 169.1218 16.1651 107.5918 11.4572 144.5027 17.9221 97.8524 13.6895 163.7681 10.6236 151.7528 12.5715 123.65 9.3212 171.6477 10.268 127.4776 12.3358 139.4556 9.1986 112.1641 10.0711 114.1526 9.3532 159.6278 10.7948 153.9261 12.812 144.6829 16.4727 115.9484 16.5258 106.8932 7.5759 178.3966 15.3793 165.3909 14.9049 147.0159 11.8545 137.2726 8.5022 166.7749 12.2445 159.8814
0.6942 10.5416 152.2418 16.1247 154.0942 8.8881 173.7605 16.712 137.7612 13.6604 107.6918 13.4372 134.423 10.3693 125.3058 13.9731 118.3453 10.5272 166.2649 12.1194 101.8084 16.5864 119.267 8.4026 170.9588 15.3023 122.2111 12.9006 177.6178 8.37 171.1433 11.8865 124.4274 10.0371 114.9076 15.8554 148.6121 6.6499 183.6364 15.7015 117.4628 10.1036 107.3727 14.6601 126.8785 15.4318 138.4335 15.8786 139.0073 11.5527 150.028 16.3704 123.8823 8.6073 175.0768 10.7787 169.126 16.9419 107.6253 11.5228 144.523 18.8986 97.8819 13.4924 163.772 12.1554 151.7197 12.818 123.642 9.1976 171.6269 10.4751 127.4313 13.077 139.4408 9.3387 112.1179 11.2628 114.0657 8.9127 159.6332 12.661 153.8998 12.5837 144.6903 17.0735 115.925 17.163 106.8923 7.3734 178.4788 16.5992 165.3911 15.2241 147.0142 11.7833 137.2337 8.3661 166.7577 13.6636 159.9454
0.6985 10.1383 152.2238 15.5216 154.0921 8.7499 173.7967 16.7697 137.7463 13.9375 107.7783 13.4699 134.47 10.3447 125.3304 16.378 118.3573 10.472 166.3486 12.2548 101.785 16.8457 119.2892 8.1406 170.9875 15.4508 122.2075 13.4247 177.6419 8.1677 171.1352 11.8588 124.4225 10.5906 114.8821 16.5954 148.6014 6.4376 183.6779 16.1075 117.473 10.0476 107.3272 16.3731 126.869 15.7946 138.5745 16.6863 139.0147 10.9131 150.1062 16.6736 123.9051 8.558 175.0605 10.9315 169.1376 17.8905 107.5982 11.7329 144.5385 19.781 97.8635 13.0052 163.7849 12.767 151.7961 13.2006 123.6325 10.9049 171.6133 10.5061 127.4052 13.1375 139.4321 9.8089 112.0976 13.6838 114.0463 8.6565 159.6352 12.4737 154.0266 12.1775 144.7149 17.6711 115.918 17.4423 106.9048 7.1087 178.5374 17.5876 165.41 15.5123 147.0276 11.6409 137.2002 9.0461 166.7485 12.8975 160.0487
0.7027 11.2485 152.2258 14.7305 154.1324 8.9184 173.8176 16.1722 137.7503 13.6335 107.8933 12.9637 134.5173 9.678 125.376 18.9405 118.416 10.5184 166.4151 12.8407 101.7794 16.9718 119.3388 7.9233 170.9945 15.2204 122.2289 13.9904 177.6746 8.2186 171.1269 12.2687 124.4271 10.4095 114.8951 17.3144 148.607 6.1968 183.7042 15.8388 117.4945 10.3093 107.2888 18.2294 126.901 15.4841 138.6034 17.4337 139.0388 10.5831 150.1549 16.7771 123.9533 11.042 175.0453 11.205 169.1545 19.0251 107.5956 11.4657 144.5621 20.6829 97.8648 12.6571 163.815 12.064 151.8898 13.6551 123.6429 10.6527 171.7646 10.5518 127.4057 13.0028 139.4179 9.7414 112.1133 13.5522 114.1504 8.0204 159.6451 11.6058 154.0969 12.1227 144.7519 18.3257 115.9375 17.6821 106.9386 6.8562 178.5745 18.5064 165.44 15.7589 147.0541 12.6176 137.1941 9.5681 166.8366 12.3994 160.086
0.707 10.6669 152.3946 14.4722 154.1823 9.2932 173.8275 15.5158 137.7876 13.1311 108.0361 12.501 134.5879 9.2392 125.437 21.5584 118.5172 10.2664 166.4745 13.0443 101.8174 17.1462 119.4246 7.7058 170.99 14.5478 122.2805 14.4851 177.7139 9.6916 171.1384 12.5442 124.467 10.0506 114.9474 18.0646 148.6287 6.0139 183.7147 14.8836 117.5422 10.7936 107.3031 20.4725 126.9699 14.9079 138.641 18.2583 139.0786 10.09 150.2109 16.8834 124.0067 10.686 175.2226 11.5134 169.1738 19.2837 107.6345 10.6275 144.6065 21.5429 97.8945 12.7743 163.8522 11.6921 151.9399 13.1306 123.6882 10.0533 171.8295 12.0473 127.4478 12.1916 139.422 9.5106 112.1625 13.5581 114.2297 9.0927 159.6555 11.3026 154.1492 12.2453 144.786 18.9204 115.9845 17.7941 107.0053 6.574 178.597 19.374 165.4832 16.2499 147.0934 12.334 137.3126 9.0306 166.934 12.262 160.1201
0.7113 9.8317 152.5011 14.4737 154.2263 10.0927 173.8354 15.1593 137.8504 12.6167 108.1848 11.5464 134.6737 9.9607 125.5199 24.3421 118.6551 9.746 166.5114 12.7902 101.8842 17.3597 119.5038 7.9373 170.9843 14.2555 122.3629 14.9101 177.7585 9.4258 171.2944 11.7635 124.543 11.6944 115.0443 18.824 148.6662 5.9721 183.7176 14.5024 117.6239 10.7959 107.3719 22.3821 127.0925 14.1948 138.7055 18.9831 139.1313 10.2092 150.2669 17.0531 124.0707 10.6164 175.2497 11.9328 169.2 18.1977 107.7025 9.709 144.663 21.2042 97.9731 13.2124 163.8938 11.3312 151.9931 12.5641 123.7355 10.1215 171.856 11.3644 127.6386 11.1063 139.4573 10.9379 112.249 13.3722 114.3379 8.7948 159.782 11.0016 154.2039 12.7254 144.8166 19.5845 116.0507 18.0286 107.0814 6.3501 178.6031 20.162 165.5363 16.6634 147.1569 10.9801 137.4571 8.9494 166.9637 12.2325 160.1569
0.7156 9.3713 152.574 15.2305 154.2596 10.852 173.8499 15.2195 137.8997 11.7937 108.3314 10.8285 134.7711 10.3084 125.6843 27.0941 118.8276 9.4908 166.5237 13.4632 101.987 17.7479 119.5691 9.2256 171.016 14.1246 122.455 15.3046 177.8072 9.1966 171.3362 10.5211 124.6605 10.8012 115.3062 19.8115 148.7168 7.8667 183.6953 14.3777 117.7127 10.4552 107.4822 24.3955 127.2264 13.7922 138.7892 19.6714 139.196 10.1889 150.3203 17.3283 124.1266 10.6942 175.263 12.3772 169.2348 17.9455 107.8177 8.8653 144.7161 20.902 98.0817 13.8682 163.9291 11.4101 152.0519 11.7887 123.8028 10.1662 171.864 10.6932 127.7708 10.4905 139.5207 10.4079 112.4567 13.2342 114.45 8.3199 159.8754 11.2377 154.2453 13.537 144.849 20.2157 116.1325 18.2819 107.1568 6.3964 178.6015 20.9111 165.5998 16.8101 147.2299 10.1507 137.564 9.186 166.9835 12.6585 160.1827
0.7199 9.1881 152.6449 16.3578 154.2898 11.5595 173.8723 15.9564 137.9372 11.1663 108.4471 9.9975 134.8717 9.7649 125.8636 29.94 119.0312 8.9915 166.5287 13.7061 102.1819 18.278 119.6228 9.1151 171.1574 14.4063 122.54 15.6116 177.8593 9.1167 171.3626 9.3715 124.7928 10.2146 115.4629 20.4473 148.7912 8.9629 183.7583 14.9091 117.7853 10.0321 107.6227 26.2542 127.3851 13.5121 138.8739 20.6163 139.2689 10.7156 150.364 17.6995 124.1795 11.2203 175.2692 12.7423 169.2781 17.7359 107.9462 9.0938 144.7734 21.0295 98.2148 14.7281 163.9658 11.4943 152.1032 11.768 123.893 10.8513 171.861 10.1687 127.8929 11.5433 139.6177 9.9711 112.6045 13.3819 114.5699 8.2993 159.9284 11.8075 154.2671 14.2026 144.8933 20.8299 116.2299 18.599 107.219 8.2515 178.5898 21.5773 165.6711 16.9222 147.3009 9.6617 137.6708 9.6399 167.0034 13.4108 160.2078
0.7242 9.4488 152.7105 17.4879 154.3286 12.2225 173.9015 17.1415 137.9744 10.6083 108.5475 9.4538 134.9666 9.5506 125.9913 33.3069 119.2661 8.8803 166.5338 12.8135 102.4011 18.9312 119.6772 8.993 171.201 15.2266 122.6043 15.8478 177.9141 9.2157 171.3834 9.642 124.9208 9.8179 115.6079 21.0671 148.8661 9.5145 183.7945 15.7394 117.8555 11.1921 107.7686 28.1026 127.5614 13.6199 138.9446 21.1371 139.3672 11.4316 150.4023 18.1541 124.2336 11.8288 175.2807 13.0554 169.3276 18.2277 108.0402 9.5746 144.8831 21.5935 98.3209 15.5158 164.0064 12.1561 152.133 12.7884 124.0242 12.1204 171.8589 9.9093 128.0106 10.3638 139.8782 9.6745 112.7387 13.8704 114.6893 8.2991 159.9766 12.8221 154.281 14.7243 144.9337 21.4164 116.3376 19.071 107.2791 9.2218 178.6851 22.0925 165.7489 17.1573 147.3707 9.5983 137.7801 10.3881 167.0242 14.3904 160.2393
0.7285 10.168 152.7692 18.5361 154.3743 12.9203 173.9385 18.0719 138.0204 10.5665 108.6367 10.2082 135.0523 9.6104 126.111 36.4071 119.5597 10.4416 166.5591 12.351 102.5685 19.5999 119.7379 9.1197 171.2253 16.1567 122.6594 15.9521 177.9679 9.5101 171.4012 9.3265 125.1298 9.563 115.7448 21.5163 148.9477 10.1585 183.7842 16.6005 117.9126 11.3463 108.0048 30.1236 127.7619 14.2333 139.001 21.5578 139.4566 12.2418 150.438 18.6259 124.2926 12.5704 175.3007 13.4254 169.3805 19.2421 108.1125 9.0027 145.0528 22.7127 98.4033 16.2252 164.0497 13.0339 152.1504 12.2127 124.2482 13.2256 171.8811 9.9114 128.1255 9.7964 140.0116 9.4554 112.8657 14.5088 114.7996 8.8774 160.0184 13.8428 154.3059 15.2622 144.9777 22.0313 116.4537 19.7983 107.3457 9.6433 178.7268 22.5216 165.8297 17.3655 147.4406 9.8596 137.8888 11.236 167.0456 15.2408 160.2791
0.7327 10.8969 152.811 19.5269 154.4284 13.5271 173.9857 19.1199 138.0656 11.7681 108.7371 10.4165 135.2285 9.6202 126.2468 39.1708 119.8852 9.9932 166.75 12.1515 102.7295 20.3221 119.8086 9.3253 171.2408 16.9375 122.7083 16.0628 178.0198 10.0015 171.4228 8.5679 125.3346 9.68 115.875 21.9521 149.031 11.0236 183.7725 17.5706 117.9531 10.8153 108.2188 31.8707 127.9904 15.1965 139.0428 21.4485 139.5448 12.9604 150.4765 19.1543 124.3568 13.3412 175.3273 13.8078 169.4381 20.4421 108.1724 9.079 145.1435 24.3608 98.4914 16.8612 164.0971 14.0748 152.1756 11.7921 124.3974 14.0466 171.9074 10.4542 128.2312 9.3084 140.1217 9.3624 112.9873 15.3341 114.8833 9.3838 160.0729 14.8289 154.3304 15.6922 145.024 23.1277 116.5787 20.6166 107.4361 10.2328 178.7291 22.3929 165.9106 17.5266 147.5106 10.6047 137.9712 12.04 167.0709 16.0028 160.3278
0.737 11.9103 152.8103 20.6996 154.4893 13.8516 174.042 20.0271 138.1204 11.4953 108.9493 9.9506 135.3968 10.0159 126.3648 39.4337 120.2548 9.9439 166.8048 11.7286 102.8956 20.932 119.8895 9.8088 171.2567 17.8641 122.7469 15.3509 178.0862 10.6994 171.4486 8.328 125.4721 10.142 115.9938 21.7616 149.1159 12.1277 183.7721 18.3973 117.9986 10.5543 108.385 32.1486 128.2491 16.0899 139.089 20.4175 139.6419 13.646 150.5172 19.6341 124.4304 14.2201 175.3702 14.2725 169.5023 22.0714 108.2315 8.6847 145.2423 26.6395 98.6124 17.4291 164.1491 15.076 152.2048 11.4235 124.5292 14.9203 171.9365 11.2682 128.3407 9.3185 140.2242 9.841 113.1047 16.3045 114.9441 9.7728 160.1023 15.7658 154.3586 16.07 145.0708 23.8405 116.7371 21.3367 107.5417 10.9623 178.729 21.5768 165.9987 17.6073 147.5806 11.1193 138.0164 12.7934 167.1007 16.6459 160.3863
0.7413 13.146 152.8003 21.3525 154.569 14.1035 174.0922 20.8644 138.1811 11.1807 109.0639 9.9127 135.5006 10.558 126.4701 36.6084 120.7241 9.8717 166.8423 11.8553 103.0442 21.4413 119.9852 10.2249 171.2776 18.7757 122.7904 14.23 178.1505 11.3995 171.4827 8.251 125.6003 11.397 116.1046 20.2588 149.2089 12.8938 183.7924 19.3427 118.0442 10.5842 108.5364 29.8343 128.5564 16.9788 139.1288 19.4296 139.761 14.2571 150.5605 20.0526 124.5141 14.6103 175.4313 14.3531 169.5782 24.121 108.3233 9.042 145.3248 29.706 98.7972 17.8823 164.2038 15.9251 152.2386 11.3268 124.6495 15.7569 171.9735 12.2201 128.4293 9.5667 140.318 10.504 113.2284 17.5416 114.9931 10.5037 160.1139 16.6031 154.3919 16.2295 145.1174 24.4996 116.9123 22.0908 107.655 12.0292 178.7374 19.9759 166.0979 17.6276 147.6581 12.1655 138.0058 13.4531 167.1357 17.4298 160.4485
0.7456 14.2973 152.8025 21.7741 154.6376 14.2887 174.1423 21.4267 138.2446 11.0272 109.1566 9.8802 135.6011 11.402 126.5585 34.2635 121.3396 10.1889 166.8723 12.4563 103.1792 21.8511 120.1092 10.7786 171.3029 19.7088 122.8429 12.9859 178.215 11.6856 171.533 8.2304 125.7338 12.6876 116.2132 18.7135 149.3329 13.5631 183.8089 20.3735 118.1001 10.5952 108.695 27.6296 128.9928 17.8893 139.1707 18.2736 139.8922 14.9127 150.6082 20.169 124.6106 14.9084 175.4842 14.3978 169.6417 26.0522 108.4582 9.5534 145.3945 33.6564 99.0628 18.3929 164.257 16.9535 152.2773 11.5372 124.7616 16.451 172.0176 12.9838 128.4878 10.4628 140.3997 11.5063 113.331 18.4677 115.054 11.2102 160.1198 17.394 154.4305 16.2615 145.1682 25.1331 117.1034 22.7135 107.785 12.6513 178.7707 17.9809 166.2278 17.6255 147.7408 13.3718 137.9834 14.0382 167.1774 18.0711 160.5269
0.7499 15.4427 152.8127 21.7682 154.7093 14.4157 174.1893 21.6755 138.3145 11.099 109.2423 10.0965 135.7093 12.474 126.6305 32.0139 121.9988 10.7866 166.9023 13.4946 103.2925 21.9805 120.2511 11.4373 171.3392 20.5463 122.9072 11.9049 178.2714 11.9788 171.5766 8.9023 125.8473 13.7047 116.2942 17.0282 149.4679 14.2216 183.832 21.3604 118.1705 10.9943 108.8439 25.3354 129.4693 18.7604 139.2195 17.3796 140.024 15.5394 150.6657 20.1029 124.7093 15.197 175.5361 14.2992 169.7023 28.1514 108.6133 10.4357 145.4519 37.2899 99.4223 18.544 164.3177 17.9165 152.3291 11.99 124.8603 17.0787 172.0678 13.4856 128.5015 11.906 140.466 12.6332 113.4135 19.5373 115.1087 11.9322 160.1353 18.1259 154.4748 16.0956 145.2223 25.81 117.3094 23.1578 107.9295 13.233 178.7959 16.1468 166.3483 17.6327 147.8287 14.7199 137.969 14.8457 167.2235 18.4075 160.6072
0.7542 16.6345 152.8291 20.9042 154.7855 14.252 174.2327 21.3855 138.3913 11.4846 109.3217 10.5506 135.797 13.4267 126.6902 30.275 122.6759 11.4019 166.9361 14.7044 103.3848 22.0916 120.3912 11.7586 171.3954 21.069 122.9865 10.8749 178.3175 12.2182 171.62 9.997 125.9407 14.422 116.3264 15.7369 149.6009 14.8297 183.8617 22.0908 118.2596 11.9745 108.9715 23.6565 129.9512 19.5671 139.2755 16.6729 140.1535 15.7383 150.7304 19.9668 124.8065 15.4325 175.587 14.118 169.7602 30.0 108.8073 11.455 145.5063 40.7525 99.8143 17.9603 164.3793 18.4991 152.3929 12.9238 124.9475 17.6693 172.1234 14.1497 128.4711 12.959 140.5256 13.571 113.4667 20.6434 115.176 12.511 160.154 18.9516 154.5253 15.7409 145.2812 26.348 117.5269 23.5215 108.0861 13.81 178.8249 14.4618 166.4574 17.5671 147.9191 16.497 137.9665 15.1443 167.2907 18.6008 160.6785
